SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,num_services,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr
0,0,0,-0.2639803751859618,1,1,1.118949967002651,0.10347745119054637,0.5561709223945996,1.0716490289989224,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,0.18378270803857208,1,1,0.9298038393034418,0.4890795236875279,0.4867941336881675,0.5967653866062901,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,-1.2816237461508113,1,1,-0.6762790695810708,-0.99085091270937,-0.6604449580172009,-0.8278855405716075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,-1.1188008067964355,1,0,-1.4959122896109767,-0.9629707742481592,-0.7328545259354885,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,-0.4268033145403377,1,1,1.2085455011759603,0.006928751228022863,0.6712429965316519,0.5967653866062901,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,1,1,0.9571916699718578,1,1,-1.3432680462045974,-0.38183453381889115,-0.6122190543841227,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0.1023712383613841,1,0,-1.4710246412295018,-0.6793617122163629,-0.6830258063458856,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,-0.8745663977648716,1,1,0.2843841579438598,-0.662787299194147,0.08125812586455516,-0.3530018981789749,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1.4049547531963917,1,0,-0.33282952191671733,0.625297050578719,-0.1086880436545511,-0.3530018981789749,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,1,-0.7931549280876836,1,0,-0.10386315680714844,-0.6810740356809097,-0.1291922826792067,0.5967653866062901,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.30589991255435406,0,0,-0.9599982611298843,-0.40323857712572614,-0.4660546569484558,-0.3530018981789749,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.2816237461508113,1,0,-0.618207890024296,-0.9900825624368169,-0.6455953395964583,-0.8278855405716075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,1.4863662228735797,0,0,-0.6198670665830609,0.3600625364934055,-0.28171301653209074,0.5967653866062901,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,-0.7117434584104956,0,1,-1.1690545075342733,-0.8179940542498635,-0.5736277246073596,-0.8278855405716075,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,-0.8745663977648716,1,0,-1.4793205240233267,-0.9159038318380524,-0.7340566379028819,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.2409180113122174,1,0,-1.4876164068171518,-0.9929364348777283,-0.8133253152821791,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,-1.2409180113122174,1,0,-1.480979700582092,-0.9927388590933576,-0.8107796664100518,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,0.1023712383613841,1,0,1.2317739729986703,0.505456360925373,0.5891150758539508,0.5967653866062901,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,1,1,1.4456604880349857,1,1,0.665994766459808,1.4517126508718512,0.3407882581599968,2.021416313784188,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,1,0,1.5270719577121736,1,0,0.4104815764099991,1.4036139238100303,0.2757502810662901,1.0716490289989224,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
0,0,0,0.7943687306174818,0,0,-1.1557810950641534,-0.29764529681200674,-0.5186491137656575,-0.8278855405716075,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,1,0,-0.6710377235719016,1,1,0.667653943018573,-0.3996163544122618,0.35030243092675406,-0.3530018981789749,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,0,-1.0780950719578415,1,0,-1.5191407614336867,-0.9557921874160208,-0.7368750348684514,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,0,-0.6710377235719016,1,1,0.6576988836659831,-0.4176177036549333,0.30937239023764834,-0.3530018981789749,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,1,1,1.4456604880349857,1,0,1.5536542253990788,2.2874801716252007,0.8089785876805685,1.546532671391555,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,-0.8338606629262776,1,1,1.1620885575305409,-0.5130687603709524,0.4402870869858419,0.5967653866062901,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,1,0,0.7129572609402939,1,1,0.9779199595076267,1.147511801535633,0.5970307127880327,0.5967653866062901,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,1,1,1.1607203441648277,1,0,-1.472683817788267,-0.43702403625313035,-0.6810017569738418,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,0,0,-1.1595065416350294,1,0,-0.5203164730571613,-0.9188894214685444,-0.3309531390015245,-0.3530018981789749,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,-0.7931549280876836,1,1,1.0061259610066313,-0.4687678789420364,0.4569736754718192,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,0,-0.5489205190561197,1,1,1.0028076078891015,-0.22482764383890758,0.4797935992898175,0.5967653866062901,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0,1,0,0.5501343215859179,1,1,0.13837662077254032,0.3805226066082467,0.1054432946703743,0.5967653866062901,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,1,1,-0.019745966154397852,1,0,0.3772980452346993,0.045148689071304746,0.19791441395166137,1.546532671391555,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,0.387311382231542,0,1,-0.82228660675239,-0.2964817949707122,-0.3967137614935942,-0.3530018981789749,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.1595065416350294,0,1,-0.82560495986992,-0.9390860572042246,-0.4870862698253321,-0.3530018981789749,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,1.5270719577121736,1,1,0.7987288911610074,1.7526644761984165,0.4657775912391729,2.021416313784188,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.590840056424512,1,0,-0.17686692539280796,0.1987528849871248,-0.06476312193941347,0.12188174421365756,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,1.2828375486806096,1,0,0.8136614801898924,1.488988615523139,0.4478326513350191,0.5967653866062901,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,-1.5158224083161567,-1.0019590623639942,-0.8751280128999362,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,1,1.3235432835192036,1,0,1.4507852787556494,2.035746669471891,0.7455246281461965,1.546532671391555,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1.1607203441648277,0,0,-0.45063105758903166,0.41406658422142,-0.1503982025464054,0.5967653866062901,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True
0,0,1,-1.2409180113122174,1,1,-0.12377327551232817,-0.9551116486031882,-0.3259749812071422,0.12188174421365756,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,1,0,-0.4675090493789317,1,1,0.13837662077254032,-0.36291116424915604,0.0991612372506018,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,-1.2409180113122174,1,1,0.7058150038701679,-0.9319513761019462,-0.02756836341888692,0.12188174421365756,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,0.26519417771576004,1,1,0.7091333569876977,0.42355022187121766,0.3472077205331875,0.12188174421365756,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1,0,0.18378270803857208,1,1,1.1372009091490658,0.6380736179680296,0.6383495625927986,1.0716490289989224,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
0,1,1,-0.9966836022806536,1,1,0.9712832532725666,-0.6691316771589423,0.4272542350678567,0.5967653866062901,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,1,0,0.8757802002946699,1,1,1.510515634871189,1.6580695812146709,0.8368979944805837,1.546532671391555,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,0,0.9571916699718578,1,0,1.0193993734767515,1.392000858262014,0.590667028455818,1.0716490289989224,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,1,1,1.1200146093262338,1,0,0.8634367769528422,1.383944156832672,0.4787329122597642,0.5967653866062901,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,1,1,1.4456604880349857,1,1,0.3607062796470494,1.313936470570624,0.2636071358340504,1.0716490289989224,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,-0.3378070515930122,-0.9863725282636323,-0.5738928963648728,-0.3530018981789749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,-0.019745966154397852,1,0,0.18483356441796028,-0.04371650816568825,0.09382566006912291,1.0716490289989224,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
